COUNTRY;agricultural_land;agriculture_value_added;cereal_yield;consumption;crop_index;employment_agriculture;export;FDI;GDP;import;inflation_cost_prices;inflation_deflator;livestock_index;natural_resources_rent;rural_population;total_tax;trade;urban_population;YEAR
Mexico;50.5866920445485;3.24628907853608;3748.8;1.92626435658548;105.0;13.60445833469;36.8156772532543;38899291800.0;1234800029873.99;38.8746261592469;2.8217078474766;6.07758783903645;102.35;1.97524669608099;20.423;52.9;75.6903034125013;79.577;2016
Mexico;49.8706242444507;3.29751177560643;3799.7;1.72311905713885;110.96;13.6489918573811;37.5140886182228;33114767572.0;1257912134256.87;39.438037419088;6.04145724018986;6.56759494838649;105.15;2.36148896456378;20.133;53.4;76.9521260373108;79.867;2017
Mexico;49.6494251395355;3.29695945141921;3826.3;1.46309284044817;113.1;13.3559484353117;39.0439304387032;37857183452.0;1282719194430.88;41.1687312115588;4.89935015356551;5.20449996518977;108.55;2.8911069990433;19.844;55.7;80.212661650262;80.156;2018
Mexico;49.4385143650814;3.31221464413485;3992.4;1.16686277393798;112.3;13.0440897514642;38.4969936548922;29946318759.0;1279151326624.44;38.8993311208235;3.63596142127046;4.28758053550031;111.99;2.09126302062882;19.556;55.1;77.3963247757157;80.444;2019
Moldova;70.4987834549878;12.8212557522034;2370.9;-2.42484267240816;87.74;59.5608100981549;31.8069217883307;225870000.0;7798692878.40136;57.1594936682016;9.67624033101859;11.5743149591168;102.03;0.329718543865743;57.51;39.9;88.9664154565323;42.49;2015
Moldova;70.4957420924574;12.4797438509487;3197.3;1.58682459885524;107.93;60.3905946387625;32.8664989349745;87440000.0;8161021269.62649;56.1381847838926;6.35930898037939;3.5508738308871;104.17;0.268595627765572;57.489;40.4;89.0046837188671;42.511;2016
Moldova;70.456065673457;12.1995910772854;3651.9;5.67890135894422;121.19;59.3617083890892;32.5328465977446;149520000.0;8501793857.25081;56.0905436776933;6.57022997455597;6.25246649143298;94.88;0.260534449680804;57.443;40.5;88.6233902754378;42.557;2017
Moldova;68.6355301608926;10.1468784571365;3683.2;3.35226651979086;128.96;59.1537970750892;30.6963699430194;309640000.0;8848292582.21287;56.7504174845453;3.04505397337077;3.21103213223728;92.1;0.262039473546905;57.371;40.3;87.4467874275648;42.629;2018
Moldova;68.7711146722455;10.1608126286441;3859.0;4.28332158241594;126.53;58.2075760801166;31.1910849579769;521370000.0;9162611725.92358;56.4411521569138;4.83778351428715;5.35171200346649;87.99;0.249756859922812;57.274;38.7;87.6322371148906;42.726;2019
Mongolia;72.990217275856;14.079203180176;574.7;8.14052607265251;72.32;28.4531954142058;44.1840502346828;94319767.4741563;11619892590.6941;45.4696132431312;5.7356828193832;0.609769217723354;114.07;9.87899879376714;31.77;24.7;89.653663477814;68.23;2015
Mongolia;72.9236771309318;12.6278436864479;1279.6;1.76109907043561;107.49;30.3601452498046;50.872194055814;-4156404703.77687;11793003947.8926;50.1830431691832;0.733272227314397;2.99312676057677;105.23;10.050012393618;31.703;24.7;101.055237224997;68.297;2016
Mongolia;72.8635713833453;11.1372332713568;843.7;4.29793092305553;68.58;28.7825305664293;59.1666792670253;1494350363.46922;12457761002.7432;56.7662226009379;4.30143105302342;10.8004464117482;110.7;17.0883999734036;31.637;24.7;115.932901867963;68.363;2017
Mongolia;72.8416347996956;11.4280045193059;1379.6;11.7308108079184;106.52;26.6635848970461;58.1647822769264;1951528195.81853;13422599720.3616;68.1910909645864;6.82424790145522;7.96061586470999;127.39;19.8676151919941;31.555;24.7;126.355873241513;68.445;2018
Mongolia;72.8032862891056;11.5583828612266;1271.9;5.83957464763476;109.78;27.8150966513843;59.2172331806539;2443343095.41815;14174566537.4555;65.1792814405109;7.30106953550723;9.97221325666415;132.36;14.7739570464507;31.457;25.7;124.396514621165;68.543;2019
Montenegro;17.2044609665428;8.06118573423757;3146.5;2.2254276664293;101.61;7.71994074022279;42.1180721256354;699855695.331557;4054730077.57718;60.5709052261971;1.54869158222486;2.21957293262733;95.51;0.731313641257514;34.194;21.8;102.688977351832;65.806;2015
Montenegro;19.0111524163569;7.46824081972358;3261.7;5.36167918129635;111.05;7.74340006991589;40.6006659735659;226702405.905002;4174315433.82382;63.0722791474709;-0.271385023385176;5.10106883707128;105.84;0.837536371542947;33.859;22.2;103.672945121037;66.141;2016
Montenegro;19.0557620817844;6.85389074108922;3288.0;3.93516210732869;100.94;7.93622659982107;41.0551905042252;560665419.031982;4371195571.75916;64.4997744872114;2.3802359905313;3.82497232809919;95.75;1.33941998042343;33.523;22.1;105.554964991437;66.477;2017
Montenegro;19.092936802974;6.73223778878135;3311.8;4.59056165425744;104.35;8.01885830577046;42.8750002680603;485653127.823429;4593160022.61922;66.7342964918413;2.611223782638;3.22610640466073;100.64;0.837441665171651;33.187;22.2;109.609296759902;66.813;2018
Montenegro;19.1078066914498;6.39384153850846;3166.8;3.06250492494549;92.76;7.14933927718516;43.8466387797969;417589860.078767;4779777587.71771;64.9979386824171;0.361563704540767;2.02214868727721;103.25;0.616491593549262;32.85;22.2;108.844577462214;67.15;2019
Morocco;67.3246695048174;11.7961931846113;2140.7;2.42779520683074;110.39;36.1878368107335;29.9958538899695;3252913902.35666;110413823841.592;37.2928220354154;1.5579071134626;3.17293530967125;103.11;2.61402225287558;39.191;49.1;67.2886759253849;60.809;2015
Morocco;69.1799238180596;10.3219651103177;936.0;1.89343098202855;87.66;35.3411321747915;30.7345951424219;2153363904.93515;110989284688.174;40.3880652392646;1.63531114327064;0.969883868049919;100.9;2.89821223160529;38.64;49.3;71.1226603816864;61.36;2016
Morocco;69.5643024871163;11.1602887992375;1757.4;3.70778622666981;107.35;34.2560717410274;32.6064609907781;2680109856.21237;116603009678.139;41.5668968878792;0.754663249323619;-0.0608910142931904;110.9;3.29989896331367;38.092;49.8;74.1733578786573;61.908;2017
Morocco;68.3975066099036;11.3055402401365;2263.2;2.5180744862281;117.05;33.2935579480025;33.8284373726717;3544387229.27822;120177639735.159;43.4264501517272;1.80391671141896;0.939181637531973;112.99;2.41389789515822;37.547;49.8;77.2548875243989;62.453;2018
Morocco;66.34978041676;10.8424017370039;1453.7;2.17608621469911;108.12;32.3568885648304;34.093057468891;1720825003.13095;123651944968.713;41.9050584109511;0.303386036590383;0.816805456485284;115.95;0.321780512925498;37.006;45.8;75.9981158798422;62.994;2019
Netherlands;54.8262548262548;1.72432783388019;8752.8;1.97703173534769;99.75;2.31980051823109;82.658896708444;332926404423.871;765572770634.375;75.1576793312541;0.600248147278776;0.772727976651382;101.64;0.442606663458837;9.827;41.0;157.816576039698;90.173;2015
Netherlands;53.9055539055539;1.76653203206948;7776.9;1.1196334809019;97.61;2.2623235957291;79.5351647591471;241091415379.487;782351934079.297;69.3234999724707;0.316666666666743;0.454667288773308;104.12;0.251209116098856;9.36499999999999;40.4;148.858664731618;90.635;2016
Netherlands;54.024354024354;1.85559496359799;8794.5;2.13105257464301;107.1;2.26829703740225;83.391768024212;227392560367.595;805125436190.089;72.6364431968743;1.38145871407206;1.26070715808579;100.6;0.283564780405105;8.923;40.7;156.028211221086;91.077;2017
Netherlands;54.1431541431541;1.65067371932604;7905.1;2.16432769687059;93.55;2.09848507202185;84.6834636757465;-330338474188.053;824133764145.055;74.1397465332105;1.7034979474447;2.43709074520527;97.35;0.355103573458477;8.51000000000001;40.8;158.823210208957;91.49;2018
Netherlands;53.959013959014;1.63580569580164;8654.2;0.881836212019877;104.66;2.07893375668292;82.5377127008628;-18220277023.2983;840250428566.882;72.7329639446286;2.63369910249601;3.03273379248688;99.06;0.218267467639851;8.124;41.2;155.270676645491;91.876;2019
New Zealand;40.6820857544339;4.47129317772382;8026.6;4.22642954124414;96.04;6.11556114618983;27.9588000313308;-73372796.4211781;178064471137.921;26.9624813973526;0.292704628136101;1.43117649482835;101.66;1.28424903944645;13.659;34.3;54.9212814286833;86.341;2015
New Zealand;40.3099008772929;5.55164392802769;8383.8;6.42348623477358;102.6;6.5955621087235;26.6482594895879;2008111275.18134;184834051500.2;25.8597491069816;0.646240284454524;2.34810482527675;99.72;1.04750029579275;13.6;34.3;52.5080085965695;86.4;2016
New Zealand;40.4238350233565;5.91484955746124;8464.4;4.82269235171748;93.53;6.31184300609173;27.5884131554235;2390035935.47737;191348367300.685;26.6255946668318;1.85078767452536;3.51715584280763;98.69;1.59353965038242;13.534;34.5;54.2140078222552;86.466;2017
New Zealand;39.8693555125138;5.66435142098612;8064.3;4.55870221203152;103.18;5.88915499046543;27.8786275719963;2516488849.6393;198093747798.95;27.9243446940382;1.59829703801696;1.75240141778292;101.73;1.58813238238384;13.462;34.6;55.8029722660345;86.538;2018
New Zealand;39.2882913675895;5.68748512120997;8205.3;2.39800192974906;106.2;5.8254464551258;27.3194681045117;2915754514.32092;202939087501.525;27.0647123021701;1.61963190184048;3.10008899782621;101.6;1.50327657838238;13.385;34.6;54.3841804066818;86.615;2019
Nicaragua;42.1555592487951;16.1101157008631;1940.4;5.24914896809914;97.11;30.8913690386459;40.0837486734521;967000000.0;12756685522.4807;58.1101329567711;3.99737996694396;7.5879916301547;97.03;2.10539835608013;42.105;60.1;98.1938816302231;57.895;2015
Nicaragua;42.1555592487951;14.9150188949169;1933.7;5.69726168231313;106.97;30.2915601471934;38.8817154533334;989100000.0;13338763848.1985;54.9317442493445;3.52317317628473;4.59010949659324;104.09;3.11297731611032;41.91;59.8;93.8134597026779;58.09;2016
Nicaragua;42.222037560246;14.9968620256831;2104.1;2.69934468828319;114.06;29.6444096490195;41.338708120112;1035400000.0;13956458199.2564;55.0412764313991;3.85067166284727;4.12440824016032;117.54;2.7029582269273;41.701;60.2;96.3799845515111;58.299;2017
Nicaragua;42.2469669270401;15.3218585457483;2281.8;-4.55994082308453;117.1;29.0370843829952;42.2773900941147;837600000.0;13487151456.9316;51.7073491196823;4.94723728039886;2.65737586907213;115.7;2.02687465495511;41.478;60.6;93.984739213797;58.522;2018
Nicaragua;42.2469669270401;15.5294402944267;2248.8;-1.79276375357648;118.24;28.4099718888109;44.8045000879666;503000000.0;13096424913.6732;49.2377809583133;5.37628990844126;5.3954978400473;119.53;1.28485958829485;41.24;60.6;94.04228104628;58.76;2019
Niger;36.0740506828768;32.4169952714448;551.3;6.87562798074724;100.23;73.1414422233638;14.2683699619368;529476871.090612;9683867926.44282;30.4590604092492;-0.576090369833189;2.249426436212;104.17;9.74015905746736;83.753;48.1;44.727430371186;16.247;2015
Niger;36.6266677192705;35.2629582125475;536.5;9.60705257306526;109.74;72.7985569093089;12.1833388939158;301332480.592526;10239808436.9433;24.3047703306361;1.65388922387806;1.79272146557585;106.35;9.68635453036973;83.71;48.1;36.4881092245519;16.29;2016
Niger;36.7845583010973;35.8168682043005;541.9;8.28456029480147;110.28;72.4383098810037;12.8065412146608;338710710.13916;10752347792.9523;26.2645705228403;2.79637318871275;0.368276729493715;111.01;9.37929042574549;83.65;47.2;39.0711117375011;16.35;2017
Niger;36.7845583010973;37.5776218585304;554.8;6.56729348904949;121.82;71.9239174298241;11.2957371549304;466042272.996923;11527744540.202;26.2431112435958;2.96760366004456;2.4036862424169;113.52;6.79609733342576;83.575;47.2;37.5388483985262;16.425;2018
Niger;36.7845583010973;36.9919203926995;501.5;4.14293920372874;120.12;71.4169834677499;10.7593769158394;717147639.398696;12212475570.6175;26.3431895091932;-2.48979265070846;-0.0243827616463079;115.55;5.81263963543114;83.483;47.2;37.1025664250326;16.517;2019
North Macedonia;50.0396510705789;9.72691849418736;3051.1;4.43058530854815;104.14;17.7175101234485;48.7379999069691;296604200.381223;10064519962.5655;64.9604439721337;-0.299920475631552;2.00342084578241;96.2;0.935040215942746;42.592;13.0;113.698443879103;57.408;2015
North Macedonia;50.1586042823156;9.17290831294816;3859.2;3.87866716516181;104.22;16.3842116697661;50.663842164107;549371101.55116;10351178142.8536;65.5215662539194;-0.23929078768441;3.46525285653088;102.32;0.866322047138143;42.437;13.0;116.185408418026;57.563;2016
North Macedonia;50.1982553528945;7.87324504211252;2807.5;2.08716867431504;79.24;15.7583153290123;55.145719342637;380738977.544776;10463154366.0785;68.9915645536526;1.35161889677442;2.80702703539038;101.67;0.804308286542463;42.252;13.0;124.13728389629;57.748;2017
North Macedonia;50.1189532117367;8.47039846991427;3714.6;3.70149663514488;101.3;14.6288553040332;60.3751373173263;648732424.984647;10764555646.4726;72.8400703306813;1.45831298507117;3.92615528936682;101.87;0.424659195176793;42.037;13.0;133.215207648008;57.963;2018
North Macedonia;50.1586042823156;8.13229139447626;3554.0;3.74597978837666;94.74;13.4893111433386;62.4080567878813;549500829.87779;11185494933.6944;76.1681750526576;0.766439573459716;0.86816868476069;100.47;0.146172211539348;41.792;13.0;138.576231840539;58.208;2019
Norway;2.70004137564292;1.48183029554502;4803.0;2.70989740902228;101.85;2.00981174489766;38.5751887349717;7274086872.47209;388159512245.53;31.8566678050453;2.17113665389527;-2.80446812171388;99.64;5.16239861599802;18.909;39.5;70.431856540017;81.091;2015
Norway;2.69388608214041;2.03389884901806;4651.6;1.12333747825393;100.89;2.08970843584612;35.9381714261875;-18668572814.4237;392680500155.007;33.1786709712824;3.54999999999998;-1.59809716352439;101.11;3.86709464602749;18.515;39.5;69.1168423974699;81.485;2016
Norway;2.69802778789613;1.91877892439687;4561.4;2.23873131500181;98.95;2.06319310659132;36.7322649944946;5900604723.78859;402355151389.893;32.3765167676115;1.87510059552554;4.08094934122931;101.97;5.33590347738304;18.129;37.7;69.1087817621061;81.871;2017
Norway;2.70133768638321;1.81119901939869;2656.2;1.43328524290429;71.74;2.10486246202218;38.2210272883516;-5664319361.82196;405690275911.956;31.7821685011468;2.76483134528788;6.74295724699287;103.32;7.39362211775806;17.752;37.0;70.0031957894984;82.248;2018
Norway;2.69589201685045;1.78246102169707;4709.8;1.02252627784098;101.43;2.03981361027201;36.640925320627;16329824317.677;410249333471.117;34.2548952066717;2.16773003305402;-0.548467415755809;101.56;6.26890345034754;17.384;36.2;70.8958205272987;82.616;2019
Oman;4.63327948303716;1.72976080728779;13982.3;3.71075913942596;103.07;5.25768549343076;49.651239248884;-2172431729.51886;78710793237.9714;46.7243584024742;0.0652901330287091;-19.1464725188166;93.67;21.0999447505156;18.65;23.4;96.3755976513582;81.35;2015
Oman;4.63974151857835;1.98532211721536;12928.2;5.08625423696718;107.05;4.89048840356639;41.3189323917333;2266070221.06632;82682873555.7961;41.5432547512722;1.10920805807028;-9.13627527605452;113.15;18.0527768334822;17.5;23.9;82.8621871430055;82.5;2016
Oman;4.69117932148627;1.98459925247834;12960.6;9.29813496711415;133.98;4.61647993868728;45.7152598634904;2878543563.06892;82934277088.5646;43.2375665017659;1.59716060337186;7.29794329780007;111.8;21.3537653208209;16.44;23.9;88.9528263652563;83.56;2017
Oman;4.71693053311793;1.84942019099591;13360.9;0.941389827714119;137.49;4.36033765309279;50.6213051386994;5600780234.07022;84001727416.2074;38.6579126875853;0.881302104009476;11.7322946084517;133.42;27.0144782962431;15.461;27.4;89.2792178262847;84.539;2018
Oman;4.72180936995153;1.99471933938581;13436.1;-3.80965602848462;139.81;4.74699812151234;49.492016987897;1938621586.47594;83053590626.7187;36.984116670703;0.133795057453135;-2.66616164476726;107.02;24.9800297060137;14.557;27.4;86.4761336586;85.443;2019
Pakistan;46.9619136571191;23.2628407756242;2942.4;3.03771669118238;97.1;41.0100096445042;9.97457101697387;1673000000.0;299963590534.773;16.7136135869803;2.52932817254229;4.44198033438504;100.56;1.22522777965692;63.974;32.9;26.6881846039541;36.026;2015
Pakistan;47.7298671647987;22.3283302035697;3020.7;7.81529823701752;100.56;42.2680823205861;8.73671724677937;2576000000.0;319682711890.74;15.9648622680443;3.7651191635658;0.922163326262009;101.53;0.96533124558749;63.766;33.4;24.7015795148236;36.234;2016
Pakistan;48.0009858862599;21.9632035366872;3180.4;6.92824569226045;105.46;39.8655101008373;8.22161246904219;2496000000.0;333853050597.697;17.25042393966;4.08537368032608;4.02974599325579;105.09;1.10680683630599;63.558;33.9;25.4720364087022;36.442;2017
Pakistan;47.9361249481112;21.6512353593957;3149.0;7.20722657626658;99.66;37.4164177019422;8.58179970762808;1737000000.0;354390697428.203;19.0442566575342;5.07805725868917;3.84178663274797;108.44;1.24123933516406;63.334;34.1;27.6260563651623;36.666;2018
Pakistan;47.1188771274388;20.6778713222887;3160.6;5.57064767153585;100.32;38.308897711197;9.39086337877951;2234000000.0;363242090361.647;19.5147124206658;10.5783618004555;9.03633484170507;112.64;1.30340484004876;63.093;33.9;28.9055757994453;36.907;2019
Paraguay;42.6331235841933;9.44042072518412;4148.9;2.01139071355594;99.68;21.8194772247375;34.734658699956;642600084.39057;36211447840.0971;32.1804068260013;3.12900274473925;1.60388801037963;96.65;1.69931574477657;39.25;35.0;66.9150655259573;60.75;2015
Paraguay;42.1196576894035;10.6965134075561;4425.5;3.65965021977175;101.53;21.0392779618101;37.1432329052059;754600098.742145;37756961788.4686;30.6160823269988;4.08682280577241;4.13475444403026;101.64;1.89364402448299;38.974;35.0;67.7593152322047;61.026;2016
Paraguay;42.0919708029197;10.1848244821501;4446.5;4.77468057224391;109.45;20.1777761727736;38.1692845403814;586620308.204757;39573101423.9502;32.9108498634563;3.60247741348943;2.15920929174615;112.97;1.68483913659766;38.7;35.0;71.0801344038377;61.3;2017
Paraguay;42.3033979360685;9.95020338546986;4225.7;4.34600797042206;111.5;20.0768862886228;36.8532235364332;226982788.908632;40841122661.179;35.2160000894818;3.97561015740694;1.96024819846549;106.86;1.51126155574886;38.415;35.0;72.069223625915;61.585;2018
Paraguay;42.3084319154291;9.66747366416583;4601.1;1.81464616370064;101.14;18.7222829065676;36.0872909434467;409374269.807467;40677000526.59;35.1348707907966;2.75709727562775;3.06187945458328;105.26;1.37779411178328;38.121;35.0;71.2221617342433;61.879;2019
Peru;19.293596875;7.04564405972046;4242.2;4.01838735902523;98.85;26.9786903385757;21.2873252858958;7336859044.51778;189802976285.619;23.875443403219;3.39809194746308;2.69052090074331;99.33;3.91148648466656;22.643;37.3;45.1627686891148;77.357;2015
Peru;19.09609375;6.93503461650105;4370.1;3.7428597159325;103.18;27.0292965806712;22.6003137409908;6805247718.18016;197306492869.139;22.7885274554247;3.55717663556279;3.08088269037734;102.91;4.40523816648386;22.461;35.6;45.3888411964154;77.539;2016
Peru;19.154771875;6.77975956010925;4216.5;2.64424940086623;102.64;26.195839107816;24.7198719746973;7413409959.49823;202276318741.548;22.7936783872998;2.99490045809443;3.61565826105974;105.63;5.8962563954339;22.28;35.6;47.5135503619971;77.72;2017
Peru;19.29577265625;6.88584285144097;4530.8;3.8305172799159;112.31;26.1267844333381;25.1921846722472;5872657139.17008;210305376512.78;23.4392854994888;1.50915423024742;2.27741531762133;111.27;5.95602611154103;22.093;36.8;48.631470171736;77.907;2018
Peru;19.1236640625;6.85303103477238;4369.6;3.24441470793577;114.67;25.5684615138818;24.0390874349068;4760357406.6111;215017545590.315;22.9044179405342;2.25212191358027;1.87221626775495;119.88;2.49912146958912;21.901;36.8;46.9435053754409;78.099;2019
Philippines;42.0129456350404;10.9964991547046;3556.1;6.44457248514141;100.38;29.1891857612266;27.2080572386549;5639155961.87389;306445871246.718;31.9335348658063;0.674192536845408;-0.719682789326697;101.67;0.758148274430124;53.716;42.9;59.1415921044611;46.284;2015
Philippines;42.1102055874166;10.2051255326965;3529.0;7.14960845973376;97.58;26.9859622026111;26.6730033438683;8279548274.88501;328355086282.447;35.1030624223353;1.25369880080982;1.2803117382459;101.13;0.661597167675748;53.525;42.9;61.7760657662036;46.475;2016
Philippines;42.224234497099;10.1829541315339;3692.3;5.95736650675545;103.23;25.4397582783661;29.5522908550262;10256442398.8834;351113338977.942;38.61607888847;2.85318772590947;2.32025994680146;97.94;0.964596437230551;53.318;42.9;68.1683697434961;46.682;2017
Philippines;42.3013717007077;9.65014035825873;3670.5;5.76521637117958;102.8;24.2932194598948;30.2136053736583;9948598823.96867;373379140707.047;41.9497929261592;5.30934661627707;3.74065383086987;98.19;0.943783444739612;53.093;42.9;72.1633982998175;46.907;2018
Philippines;42.3785089043163;8.82032374716967;3737.9;5.8669145472104;101.81;22.8580655583275;28.3829200122031;8671365873.65689;396224439244.72;40.4589222463066;2.39206534422404;0.697076301045342;100.14;0.78530018741462;52.851;43.1;68.8418422585097;47.149;2019
Poland;46.9349096965936;2.50307066391396;3727.8;3.78581587515525;92.36;11.5341710294291;47.450306399158;15598000000.0;477111287969.227;45.3684824498143;-0.87412587412577;1.31704293664644;101.18;1.29098319489632;39.722;40.3;92.8187888489723;60.278;2015
Poland;46.9447075345374;2.64536303323162;4033.5;3.69755163906731;102.35;10.5841451453808;50.268318939351;17750000000.0;491202812044.038;47.2716186282683;-0.664767331433961;0.0872763880105083;101.01;2.02624729962296;39.822;40.4;97.5399375676193;60.178;2016
Poland;47.2321107808877;3.01034802405091;4199.6;6.17404964213684;103.14;10.2220400626408;52.0556850585588;11999000000.0;516450722907.547;49.2255372973693;2.0759355367385;1.76210628965667;109.64;3.06146096477289;39.895;40.5;101.281222355928;60.105;2017
Poland;47.39850409903;2.41461815767273;3366.7;4.62111075013223;93.26;9.61848813101753;52.7480289263233;19204000000.0;547154795065.659;50.702466863484;1.81295156542679;1.22964095424449;113.14;2.71315064903734;39.942;40.7;103.450495789807;60.058;2018
Poland;47.4437293783281;2.36946425855979;3605.3;3.40461617874787;90.07;9.15388276485926;53.1953356183897;17619000000.0;571503117124.287;49.4933781721763;2.227478809383;3.03253664890715;114.35;0.671601200907606;39.963;40.8;102.688713790566;60.037;2019
Portugal;39.7222440549486;2.09944392552801;4606.9;2.03810221920135;111.68;7.5108935460332;40.6151154462762;1270014232.93167;199394066525.44;39.8757789350306;0.48793862390472;2.01996442826523;102.28;0.159709580402046;36.486;40.9;80.4908943813068;63.514;2015
Portugal;39.5066458819112;2.06581098417221;4422.4;2.55964102576117;95.44;6.8983272607541;40.2108236358286;7354810293.04951;203420800578.641;39.0634059895101;0.607397074641719;1.71666254687131;103.08;0.158382699146323;35.914;39.8;79.2742296253386;64.086;2016
Portugal;40.1000899508327;2.09586857603127;4759.7;2.1008787273785;116.61;6.38048977795326;42.7242663980773;10683844360.599;210553436228.057;41.7148741234948;1.36861411643472;1.51191039440322;102.14;0.191626691576631;35.348;39.8;84.4391405215721;64.652;2017
Portugal;40.791900276839;2.03652988278957;4809.0;2.6152538893452;102.05;6.03288578030862;43.4457190264876;7846086577.9396;216552789892.193;42.9830419043532;0.993715683468326;1.8129967517081;101.14;0.240667367524237;34.789;39.8;86.4287609308408;65.211;2018
Portugal;43.1253165745326;2.08854854180033;5176.5;3.26329535904431;118.31;5.48226950930538;43.5084218458323;10320042522.1049;222362381347.62;43.0562955633461;0.338178410046034;1.74945223999291;102.85;0.221431953517005;34.236;39.8;86.5647174091784;65.764;2019
Qatar;6.1792863359443;0.161318389310859;5845.8;3.486145580752691;100.26;1.23298804007666;57.061477766584;1070879120.87912;161739955576.923;36.6461264070517;1.8140772393776;-25.1298074959928;122.69;19.0641343344092;1.05500000000001;11.3;93.7076041736357;98.945;2015
Qatar;6.1792863359443;0.183872269651982;4692.7;3.194461991071141;100.52;1.21582286176094;47.7138414909054;773901098.901099;166695978169.384;41.8337586290298;2.6765917009819;-8.97669905751843;109.95;15.9817678598717;0.984999999999999;11.3;89.5476001199351;99.015;2016
Qatar;6.26631853785901;0.214741536757396;4996.4;3.78646182174205;101.36;1.24619665031112;52.889422628417;985989010.989011;164199531361.81;38.6051652911024;0.394878914083005;7.78756965604812;109.38;18.8986723864413;0.921999999999997;11.3;91.4945879195194;99.078;2017
Qatar;6.44038294168842;0.218257646242842;8709.4;6.50190032501337;122.73;1.35641860863226;55.9418631716143;-2186263736.26374;166227185730.265;35.8965858065867;0.255815382724408;12.4144035260003;154.72;23.9995278669173;0.864999999999995;11.3;91.838448978201;99.135;2018
Qatar;6.44038294168842;0.260005311222201;6594.9;-1.40965500151783;128.78;1.55464617112857;52.1888599272409;-2812637362.63736;167371229308.421;37.857515622945;-0.666641124861147;-4.45591421178636;141.78;22.3739866660968;0.811999999999998;11.3;90.0463755501859;99.188;2019
Romania;60.2312239221141;4.42596074120938;3543.9;5.90823183818263;94.2;25.5856578517621;41.3494837368548;4317731472.30633;177883883008.747;42.1716790383073;-0.594156437495203;3.26475427441173;100.01;0.975979399576012;46.113;42.0;83.5211627751621;53.887;2015
Romania;58.7665159944367;4.2922478488702;3971.3;6.04397813371639;100.82;23.1030862249009;42.4170514032136;6252035766.42823;182966996893.503;43.4769272415812;-1.54479666813897;2.62128680850675;100.89;0.688993508362941;46.1;40.0;85.8939786447949;53.9;2016
Romania;58.1449930458971;4.43884752783431;5227.7;11.5667720346263;123.9;22.7767983040132;42.3343189454166;5952909608.10492;197963898692.398;44.8218377287421;1.3390212110439;4.65196859673524;99.27;0.884924035595192;46.064;40.0;87.1561566741587;53.936;2017
Romania;58.3014603616134;4.56455945444835;5997.2;9.42932339320697;132.87;22.3065462767992;41.5417472926055;7343560129.25217;209899179839.428;44.9289230084585;4.62548443137779;6.21227261174357;87.98;1.07026334712177;46.002;40.0;86.470670301064;53.998;2018
Romania;60.0921418636996;4.42008259865203;5457.5;3.40889730281081;123.84;21.2406688881613;40.2001946616386;7365441773.73218;217986939123.776;44.3028663616078;3.82785432599438;6.80532496653751;87.6;0.798252105262357;45.916;20.0;84.5030610232464;54.084;2019
Russian Federation;13.1584362579663;3.87310448732299;2391.7;-9.43035278627579;99.62;6.70979336134481;28.703389442924;6852970000.0;1363482182197.71;20.6559598687647;15.5344050528405;7.24973590678889;100.58;9.761666714108;25.95;47.0;49.3593493116887;74.05;2015
Russian Federation;13.1584362579663;3.84021728459951;2650.8;-2.53743404681073;103.5;6.71775593837026;25.8544829769167;32538900000.0;1366123111808.03;20.6636368626929;7.04244762954774;2.84422269802643;101.07;8.19418914130003;25.836;47.4;46.5181198396096;74.164;2016
Russian Federation;13.1584362579663;3.55363208990976;2967.1;3.7024525814511;110.11;5.90194328448619;26.0908809797568;28557440000.0;1391065651845.68;20.7856433573743;3.68332944412253;5.34981508767618;103.94;9.71546623895349;25.708;47.5;46.8765243371311;74.292;2017
Russian Federation;13.1584362579663;3.3942533806976;2615.6;4.22069268940659;103.6;5.88262884861951;30.7932568020743;8784850000.0;1430116278515.49;20.7876435683221;2.87829723647867;9.99797671148308;106.06;14.4734868157828;25.567;46.3;51.5809003703964;74.433;2018
Russian Federation;13.1584362579663;3.53030291392166;2713.5;3.75327163500567;111.52;5.83327614641078;28.4334306799759;31974770000.0;1461551317106.21;20.7953229819275;4.47036660760193;3.26313281881684;107.94;12.2071140110196;25.413;46.2;49.2287536619033;74.587;2019
Saudi Arabia;80.7730416943838;2.77292505769267;5582.8;8.33181171541145;105.05;5.92843575205019;32.5639254331113;3970644084.62136;669484381328.891;36.9399584262805;1.20607322150109;-16.5814831149775;98.72;24.8553045322483;16.82;15.0;69.5038838593918;83.18;2015
Saudi Arabia;80.7683898608636;2.94703118090106;5440.9;2.55793462618779;110.39;4.55611171270599;30.1591759400189;21954833889.9561;685304796556.301;29.746284682379;2.06884036053473;-2.81698259797945;105.15;20.7349959872418;16.599;15.7;59.9054606223979;83.401;2016
Saudi Arabia;80.7540156952863;2.86746458942992;5630.9;4.61228381865439;136.79;3.90583720889244;33.5657513454235;1014062501.14037;684827152712.226;28.2485592533291;-0.838194579675018;7.43145779660462;111.18;24.4865557580774;16.378;15.7;61.8143105987526;83.622;2017
Saudi Arabia;80.7537365852751;2.48162167750864;5605.5;2.5418089708821;138.35;3.05227413191207;37.1985130372044;12141122232.904;703743747851.103;24.757076104646;2.45814158007532;15.2215071750875;121.48;29.2707418122277;16.156;15.7;61.9555891418504;83.844;2018
